1	10363
2	60642
3	39291
4	30872
5	12523
6	9951
7	5730
8	3787
9	2348
10	1682
11	1247
12	920
13	741
14	573
15	468
16	375
17	327
18	264
19	209
20	172
21	141
22	129
23	105
24	100
25	73
26	76
27	55
28	54
29	40
30	35
31	28
32	20
33	22
34	13
35	15
36	15
37	15
38	8
39	16
40	10
41	7
42	8
43	6
44	11
45	4
46	6
47	3
48	6
49	7
50	5
51	3.0
52	1
53	3
54	3
55	1
56	1
57	1
58	2
59	3
60	1
61	1
62	1.5
63	2
64	1
65	2
66	2
67	2
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1.5
84	2
85	1.9
86	1.8
87	1.7
88	1.6
89	1.5
90	1.4
91	1.3
92	1.2
93	1.1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
